scene_id,qx,qy,qz,qw,i,j,k,width,label
6535573e15e14430940a9439178e250d,0.008840761879825,-0.9204829908986396,0.3901246742942745,-0.0208720603311024,25.74994621821949,30.83154697561382,9.77820747318188,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0290749788383051,-0.7495012575517219,-0.66053506094147,-0.0331050419269976,22.32724000571997,22.079871331129954,13.74568382457929,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.9998747905795168,-0.0001251345357716,0.0110148980653665,-0.0113604368544891,32.02443331881756,26.68667483746066,24.81576523080222,5.911040714988346,1
6535573e15e14430940a9439178e250d,0.1561696604825074,-0.8025737731921532,0.3891212579614408,-0.4243477610773908,19.32057116398042,25.83759427064081,7.959542482491986,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.200382725023485,-0.703706120760066,-0.4413901913894753,0.5194411978868679,20.72981545934862,20.925310141779235,9.379180804816531,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.057288172009176,-0.9388830595122272,-0.2569864082678004,0.2217535836788707,24.333234750687716,13.138091928951757,12.422286288673691,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0223861979085088,-0.892453806548016,0.4483603972571328,0.0446991665759409,22.288895816013394,28.8104519186119,11.251510401396878,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0171503086888405,-0.9340108564026336,0.3539352902209022,0.045380583624959,24.98759680843386,31.287337938432525,13.916722165190398,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.3074894928714246,0.6076592427766064,0.7020988885292411,0.2079846320472736,25.771754840530782,22.323273563666074,11.842858120503744,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.1214729305661683,0.6778243629142745,0.7168513098703218,0.1091909323924326,18.577058684135103,17.69093918017885,12.146527221079864,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.065056246680136,-0.7227329577775142,0.1309740654262292,-0.6754780164415309,17.68717697046302,27.809550231255557,9.328873880092264,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.8089165519379751,-0.5877736462015677,-0.0079582569957151,0.0106216278075484,30.627266687551767,25.872618866576158,23.39478424431849,6.050167483502985,1
6535573e15e14430940a9439178e250d,-0.1305204671766264,-0.7354550916694528,-0.6452077396590691,-0.1605527591463532,29.56520992802282,24.385591037367195,16.243448342376198,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.3435216282004085,0.6179129757287469,0.6688972280245333,0.2296800899635859,27.47784694911166,24.87477071930633,12.499494247207505,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.2352117446448695,-0.6677292145099837,0.5793179143906148,-0.4039850063270979,26.74330536796594,21.140788676533568,8.839442932802639,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.6410896090640493,-0.4158244992362369,0.4171400103064804,0.4920247054636043,30.273566198161607,32.200586702406476,15.80239816441777,6.954888405125199,1
6535573e15e14430940a9439178e250d,0.0467327064719974,-0.7330283191626046,0.0940253845997728,-0.6720452101624664,19.798824215979714,26.90200236167533,7.572325500398851,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.8171424579745368,-0.1032423112472709,0.5081987565329579,0.2517007199076106,12.084886800334385,26.995105201048997,13.405797154781263,6.559482119478079,1
6535573e15e14430940a9439178e250d,-0.0107045495278497,-0.9294808539281764,0.367718901714671,0.0270843889004334,23.732383090165875,28.226088375479005,15.609227166405583,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0111404408555773,-0.9121038432276386,0.409052928459647,0.0248630542271377,21.505754532067662,26.578774997657636,11.958729618214583,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.241698506170939,0.6522477024879433,0.692833818660907,0.1900948879735627,27.772136764233768,10.49292743947549,7.687138305507852,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.1482301638967157,-0.7721982736770303,-0.5764560627312836,-0.2223421965838098,28.353592725840713,15.025082306751411,11.900668013494892,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.4343823818942015,-0.5445472095612192,0.6800655588286092,-0.2286725137705476,11.308684509565785,22.32829135953673,9.159932955997826,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.0045995689031664,-0.7399929619350202,0.672579843840043,-0.0050610189334005,29.44483867581413,24.847658296843903,7.792302356793892,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.3241276168315402,0.6129214199586313,0.6866763188037007,-0.2185045861239533,33.55149794623897,25.261902830135995,12.461183276159398,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.1446688906771096,-0.827747728712061,-0.4089416122733453,-0.3559092123471321,11.594708358246784,21.91017092778334,13.398253415279157,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.1535938454329299,-0.754157651196304,0.6005327991061787,0.2168306366381313,33.131623769624795,33.17676789402538,10.07969682784037,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0194329365193666,-0.9146844232139746,0.4012496864782011,0.044423597435354,25.266173734933556,32.7724070751385,11.606647410857411,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.9992918699461604,0.0004037941897834,-0.0112391735197034,-0.0359064978569674,16.9602148145293,20.2349479579197,20.792021376434718,2.1864875302982396,1
6535573e15e14430940a9439178e250d,0.1981432020357745,-0.7023676321108038,-0.4332915494740452,0.5288453592539637,34.95742556679778,26.46985343464525,10.937170323469651,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0149430610193503,-0.9194477397876198,0.3913511986864151,0.0351681391818709,22.58450455500717,30.09848907002606,15.952192961188663,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0878382797016149,-0.8800452384536067,-0.4252511507258027,-0.1922661532890699,11.630167280184224,21.481846596208367,13.962423931124796,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.1921240632143925,-0.7519943663860744,-0.511010750065696,-0.3694060510805063,14.858655913349384,11.761870705330518,10.79532766827812,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.3493831370795961,-0.7034584776810423,-0.3677930924849769,-0.4978009992189931,29.734381510790033,12.605259225256198,12.237146480182464,5.993304058154839,1
6535573e15e14430940a9439178e250d,-0.0139551541770049,-0.9330429933386556,0.3576393034584184,0.0364712883692721,22.06186010257785,31.535044696536076,11.004760212642157,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.1146915495866471,-0.8539987355529884,-0.2978729640506593,-0.4108572810782174,10.604897240747677,20.622057539083396,11.747164441162118,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.4436318707527507,-0.5287233752083236,0.6880823887619657,-0.2240200482911299,12.264019091456131,23.772577593483557,11.03855975217829,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0266837243600922,-0.961674828199398,0.2528126013030435,0.1027389521278138,15.87881483380057,27.12190226271245,15.872780528008782,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.09809802211089,-0.8868479143702714,0.3714723689564633,-0.2566823600033794,17.21121967349509,21.149264605354595,9.904714947340253,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.5037838168293075,0.4461391734077476,0.7121951439042234,0.1998493954236261,23.5171933930007,24.247080911365796,14.37336287945917,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0456053252462839,-0.715459607048135,-0.6955572247021194,-0.047305942083362,23.880762288769223,24.340444328201823,9.156566752604132,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0156967275731677,-0.9256958652453678,0.37595332429578,0.0387282295241565,24.296670893918236,34.68869651653866,11.35074665469789,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0275817144285909,-0.9615465794918032,0.251500746234146,0.1068400633679183,16.40652965493585,22.62973377177853,13.745302399103224,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.9998449275094266,0.0001500916566835,-0.0139255431223951,-0.0107785738811086,33.19367952500655,27.479098136530943,19.31668663434081,5.647554852873733,1
6535573e15e14430940a9439178e250d,0.1989348810460445,-0.6891886391828002,0.4290119138374921,-0.5489924503215399,28.100139725593326,28.127781905084326,15.83029772158661,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.3881325956315959,0.5867158624867994,0.671386183118767,-0.2331484034512455,32.293532871398796,15.324315630060317,9.176582762387918,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.0881629487987988,-0.8990809250905233,-0.3535012406750655,0.2427295973684685,23.17364313819198,11.293698269439425,11.497396890194103,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.8087331835310776,-0.587817049288999,-0.0073691935725468,0.0191689698980754,31.622936938548246,14.246382512593117,15.774154572274583,3.580513748252799,1
6535573e15e14430940a9439178e250d,0.0960699891304688,-0.889873476303315,-0.3647811273743227,0.2565745164115939,25.572121204950474,10.754299010099585,11.250164385606519,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.118760078025068,-0.856342604343903,0.3222726097151772,0.3856342216146678,27.054135062708916,29.512790908090114,8.854234640153559,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.1524583903367702,-0.8140865101321185,0.4025428016820647,-0.3898446947834267,10.038078558716904,28.95216311970377,14.094150395635051,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0859373503479637,-0.874534505608707,-0.4426553435669957,-0.1784948658266973,16.387208205282782,19.284004381525328,13.75886542938621,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.1152562928561237,-0.716804799280736,0.6753829063605439,0.1294789422305887,33.55533776428581,37.063663099049634,8.879228533571066,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.3784716066710626,0.5632956788760158,0.7010884200176547,0.2189343472837952,14.387274032053103,10.90800164437053,8.517331281000345,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.0358280321750095,-0.7280903659461819,-0.6834682545884654,0.0383655587293885,25.38262693523622,21.854165404788567,7.9626898264571455,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.1032942767851435,0.6758128919757731,0.7238483208393391,0.0930098695883702,28.841434270982433,20.280980642153782,8.519352344330759,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.1103267024873797,-0.7259049968243302,0.2252762322411146,-0.6404221837904882,24.783936891174154,28.777720473332863,9.423988171264012,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0041067117729564,-0.6991034334868991,0.7149974843841352,0.0040151624626089,31.244125422082966,37.24125025052983,12.813669902975851,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.8090113491130766,-0.5877843941126604,0.001979176357794,-0.0024951763058078,30.805221544484684,26.825495823202008,22.94864332818553,6.088681378870599,1
6535573e15e14430940a9439178e250d,-0.202076376796758,-0.733197219729273,0.5359416210039228,0.3665427039209028,30.709619706501872,20.217875115819357,10.179258843121238,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.3939059172264625,-0.5799853226697916,0.6742250063514401,-0.2321115996067357,29.221917724973952,20.079360818268395,10.169130480324837,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.5482978301875634,-0.3936315131375514,0.7149027056598861,-0.1825865348727173,28.56907177044446,28.55343768560654,16.871872252353505,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.6420043333167947,0.219361378369972,0.7267394295442906,-0.1075212687226252,37.230978368836475,13.18104032020285,8.066982292220278,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.2175330118695901,-0.6771443340256666,-0.6346276673823049,-0.3023287340574427,24.895899271211515,21.266693979942943,9.567983794882666,10.666666666666664,0
6535573e15e14430940a9439178e250d,-9.020495993638272e-05,-0.9998889219311644,0.0132618494018139,0.0068013978594409,30.494940536835475,15.82347022355717,11.819947326547052,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.4217802364090829,0.5633946810278122,0.6709203536189653,-0.2335674306577662,33.20309832040274,14.70985876240557,8.492049550773505,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.6845392461091913,0.1137572685466222,0.7178149790594733,0.0566300293741726,15.631930234699796,28.385185796045516,8.569242149598493,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0217876307416039,-0.9634726369841564,0.2535354535066114,0.0834598750577812,18.720245586604207,27.609444634329208,19.19955456374081,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.1981432020357745,-0.7023676321108038,-0.4332915494740452,0.5288453592539637,36.87149800828043,25.63464364494105,11.073541967932531,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.1748494189807365,-0.7813477762960807,0.4777723496403835,-0.3614649569161248,11.076113138535984,27.594178570180183,13.639218757280785,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.0717552011701463,-0.7257785194038979,0.6796851612907514,-0.0782611870474953,29.462712396281248,33.68405885144726,8.379399254851064,10.666666666666664,0
6535573e15e14430940a9439178e250d,-0.0124815374579028,-0.931656455728856,0.3616960043802748,0.0321941009624063,22.357946744541408,30.425535678830876,11.87393309848013,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.8815493091159008,-0.1958673633323741,0.3298429556264086,0.2751552583581438,12.176297927967905,25.8352275971157,14.708422725989731,7.035369736773559,1
6535573e15e14430940a9439178e250d,0.1937062772569801,-0.7127830405985806,-0.4257139782293687,0.5226718128294359,21.402176519556782,22.74103993755993,11.079571946823158,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.2315827083478458,-0.6705627114486242,-0.5404753571612763,0.4523289593982864,34.11316420073761,14.288816649823529,8.179033844389238,10.666666666666664,0
6535573e15e14430940a9439178e250d,0.0352883685695206,-0.941282756470064,-0.3187044801413681,0.1056832898505725,33.01521926654054,9.752101292759864,17.46614385133685,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.1849077986415115,-0.716313466521103,-0.6233842689067692,-0.2531722278640451,10.492655601411984,19.829744684265304,12.259703772776438,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.0275303396006619,-0.7242630442937626,0.6883610600855482,-0.0290546731130071,21.672402655661024,39.46673145716335,7.812852432169638,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0168709333388837,-0.9818518498813914,0.1546784345973489,0.1084292320515014,29.902079297091525,24.30354460972314,15.049693234427183,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.008427264264867,-0.9795421746519772,0.0437558128842957,0.1962435683886738,32.69274444334222,35.71609813523066,20.294391771886023,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0472540641574357,-0.9216078444434682,0.3655690052718193,0.1215127024859607,17.552271244000558,15.74293834759309,13.73736328996149,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.007328327814759,-0.938104225103419,0.345703474915282,0.0198963787170508,14.178273774472437,9.677493482346344,12.12818165918613,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.0043381384516811,-0.9817677956006275,0.1886879066823415,-0.0225842854235939,12.52259768356733,17.81322517903569,12.377383965263972,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.1817092710827868,-0.7670627688692001,-0.5116183443251835,0.341823227951578,33.81865233258929,14.648192150097383,9.371460546719197,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.1768096018877984,-0.7522050674048684,-0.5708571546683407,-0.2775752334317341,9.730615563413666,15.528370051842783,10.159425473510678,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.9890977737030074,-0.0082501865387871,0.0612997791281044,-0.1336408079767371,8.430331117873852,8.004408763725518,17.722447362299075,7.9178943523474645,1
08753490fc954393be8c02846075c5e8,-0.004780014759512,-0.922093038964412,0.3867708168365602,0.0113979908692042,14.940186912496143,14.580350926113065,12.861828725853345,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.187398341664266,-0.7598002111543736,-0.5063428821905959,0.3622186995810306,20.166433368145807,12.830065074237584,12.470335320653904,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0336788356668355,-0.965015726916816,0.1940371837739544,0.1730894397252711,31.831829774689407,23.22540161800853,13.651414903966318,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.0007350120797094,-0.998868186602586,0.0446197109811573,-0.016458643396761,20.9462354212175,26.429575202157636,23.44982893660497,10.666666666666664,0
08753490fc954393be8c02846075c5e8,1.0391491432792242e-05,-0.9999822280551292,-0.005673525648138,0.0018315492448479,14.177234065300638,28.467266904580807,15.170398577317636,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.2208879318881836,-0.6980703550687805,-0.558604189043596,0.3897020155237262,19.5414038722853,12.63160374587081,11.897964220478665,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0006903289144064,-0.9628650744559136,-0.2699709426048295,-0.0024621104885675,15.468274712389944,5.608211362243479,17.265286266178236,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0586681586594243,-0.8992566497525456,0.4132247990473548,0.130922841733647,11.949141239043826,22.17230716726781,13.27054479859437,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0030689646315755,-0.9245639532425272,-0.0087135274367352,-0.3809148884728049,17.935946898185154,32.43315074499264,12.610734722514504,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.2261836253554308,-0.6759975214344246,-0.6130190202394633,0.3406992800993823,15.70977910566889,23.511929098528157,9.841080907261638,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.1274571089042938,-0.8358128074864941,-0.4707207268772815,-0.2521777815736897,15.48349516993677,11.028895789863425,13.708693288484024,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.5401886947836793,-0.5029580406447839,-0.6288350221335737,-0.2445319985542444,25.54370753839877,17.167828377553047,15.980097785142357,6.872872423168945,1
08753490fc954393be8c02846075c5e8,-0.1038617285629666,-0.8481826114185622,0.4812090265789187,0.1955425062897338,10.777965993324917,17.335109473842834,16.596254830542797,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0670132035755479,-0.8870895830563666,0.4343629515369917,0.1411032547870418,14.021441152866851,18.177227016347505,11.892349661656212,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.116240082193009,-0.8356227286747367,-0.492348163657041,-0.214047154518553,22.003425623901677,15.876710734952464,9.937257951711372,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.0033625059766871,-0.8727105259639119,0.4881894049465654,-0.0060113495379775,16.149148978757932,22.583527725558234,13.090161566646772,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.0747371694223104,-0.8724625008782992,-0.460087718629208,0.1467747636158724,25.50449073669709,12.807288739548998,20.828578309324755,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0428652594552567,-0.9161172423941334,0.1214224224035417,0.3796687543868445,26.7102704341031,33.212165459806045,11.347332922913532,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.0524712476056684,-0.899521382204591,-0.1392606509578911,-0.4107487336879218,20.403729047507262,18.54324572006725,17.372348375939143,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.0068644660779333,-0.9379603071436602,-0.3461749551574721,0.0186075723875454,17.994122336309008,2.534857165522773,11.500267462941558,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.0890910600204774,-0.7352575499554562,-0.6641229938294668,0.1019792494820079,25.255727253028006,11.898971475759383,16.135300361118702,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.2931858992104242,-0.935252288056624,-0.0073742656853374,0.1982190868575141,33.69294956584622,34.73475747135568,15.288318249179477,6.738759836571958,1
08753490fc954393be8c02846075c5e8,-0.0036454757008993,-0.9282187270113064,0.0105600898463673,0.3718671669223581,29.6155886027821,29.942186712243313,15.784123505670223,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.2903488408440245,0.632733427533067,0.6863857070683057,0.2102869977795357,12.165008014771743,23.33887308564253,10.146336813016092,10.666666666666664,0
08753490fc954393be8c02846075c5e8,-0.1314097468207011,-0.7871927917490977,0.5689270404567555,0.1984464907623673,12.280147988636557,18.910019079344302,12.877824349515118,10.666666666666664,0
08753490fc954393be8c02846075c5e8,0.5776924777249405,-0.7996268193304052,0.082560117987034,-0.1416057128279984,19.786500669106186,22.020860474333954,21.203026243720025,8.937471825017345,1
