scene_id,qx,qy,qz,qw,x,y,z,width,label
6535573e15e14430940a9439178e250d,0.9998747905795168,-0.0001251345357716699,0.011014898065366568,-0.011360436854489163,0.2401832498911317,0.200150061280955,0.1861182392310168,0.044332805362412665,1
6535573e15e14430940a9439178e250d,0.20038272502348495,-0.7037061207600659,-0.4413901913894753,0.5194411978868679,0.15547361594511475,0.15693982606334433,0.07034385603612407,0.08,0
6535573e15e14430940a9439178e250d,0.12147293056616836,0.6778243629142745,0.7168513098703218,0.10919093239243262,0.13932794013101338,0.13268204385134144,0.09109895415809907,0.08,0
6535573e15e14430940a9439178e250d,0.8089165519379751,-0.5877736462015677,-0.00795825699571515,0.010621627807548441,0.22970450015663835,0.1940446414993212,0.17546088183238875,0.045376256126272496,1
6535573e15e14430940a9439178e250d,0.3435216282004085,0.6179129757287469,0.6688972280245333,0.2296800899635859,0.20608385211833752,0.1865607803947976,0.09374620685405637,0.08,0
6535573e15e14430940a9439178e250d,0.6410896090640493,-0.4158244992362369,0.4171400103064805,0.4920247054636043,0.2270517464862121,0.2415044002680486,0.1185179862331333,0.052161663038439006,1
6535573e15e14430940a9439178e250d,0.8171424579745368,-0.10324231124727096,0.5081987565329579,0.2517007199076106,0.09063665100250796,0.2024632890078676,0.10054347866085958,0.04919611589608566,1
6535573e15e14430940a9439178e250d,0.24169850617093905,0.6522477024879433,0.692833818660907,0.19009488797356272,0.2082910257317533,0.07869695579606628,0.057653537291308975,0.08,0
6535573e15e14430940a9439178e250d,-0.3241276168315402,0.6129214199586313,0.6866763188037007,-0.2185045861239533,0.25163623459679235,0.18946427122602005,0.09345887457119552,0.08,0
6535573e15e14430940a9439178e250d,0.9992918699461604,0.0004037941897834643,-0.011239173519703431,-0.035906497856967465,0.12720161110896985,0.15176210968439782,0.15594016032326047,0.016398656477236838,1
6535573e15e14430940a9439178e250d,-0.014943061019350369,-0.9194477397876198,0.3913511986864152,0.035168139181870964,0.16938378416255384,0.2257386680251955,0.11964144720891505,0.08,0
6535573e15e14430940a9439178e250d,0.3493831370795961,-0.7034584776810423,-0.36779309248497694,-0.4978009992189931,0.2230078613309253,0.09453944418942156,0.09177859860136857,0.04494978043616135,1
6535573e15e14430940a9439178e250d,0.09809802211089004,-0.8868479143702714,0.3714723689564633,-0.2566823600033794,0.12908414755121325,0.1586194845401595,0.07428536210505192,0.08,0
6535573e15e14430940a9439178e250d,0.5037838168293075,0.4461391734077477,0.7121951439042234,0.1998493954236261,0.1763789504475053,0.1818531068352436,0.10780022159594384,0.08,0
6535573e15e14430940a9439178e250d,0.9998449275094266,0.00015009165668355788,-0.013925543122395148,-0.010778573881108616,0.2489525964375492,0.20609323602398213,0.14487514975755614,0.042356661396553086,1
6535573e15e14430940a9439178e250d,0.8087331835310776,-0.587817049288999,-0.007369193572546883,0.01916896989807544,0.2371720270391119,0.1068478688444484,0.11830615929205945,0.02685385311189608,1
6535573e15e14430940a9439178e250d,0.8090113491130766,-0.5877843941126604,0.0019791763577940067,-0.002495176305807818,0.2310391615836353,0.20119121867401515,0.17211482496139155,0.045665110341529584,1
6535573e15e14430940a9439178e250d,0.3939059172264625,-0.5799853226697916,0.6742250063514401,-0.2321115996067357,0.21916438293730475,0.150595206137013,0.07626847860243638,0.08,0
6535573e15e14430940a9439178e250d,-9.020495993638272e-05,-0.9998889219311644,0.01326184940181393,0.0068013978594409575,0.2287120540262661,0.1186760266766788,0.08864960494910297,0.08,0
6535573e15e14430940a9439178e250d,-0.0217876307416039,-0.9634726369841564,0.2535354535066114,0.08345987505778123,0.1404018418995316,0.2070708347574692,0.14399665922805616,0.08,0
6535573e15e14430940a9439178e250d,0.8815493091159008,-0.19586736333237406,0.3298429556264086,0.27515525835814386,0.0913222344597594,0.1937642069783678,0.11031317044492303,0.05276527302580174,1
08753490fc954393be8c02846075c5e8,-0.1849077986415115,-0.7163134665211031,-0.6233842689067692,-0.2531722278640451,0.07869491701058992,0.14872308513198987,0.09194777829582336,0.08,0
08753490fc954393be8c02846075c5e8,0.1817092710827868,-0.7670627688692001,-0.5116183443251835,0.341823227951578,0.2536398924944197,0.10986144112573046,0.07028595410039404,0.08,0
08753490fc954393be8c02846075c5e8,0.9890977737030074,-0.008250186538787172,0.06129977912810448,-0.13364080797673716,0.06322748338405397,0.06003306572794146,0.1329183552172431,0.059384207642606074,1
08753490fc954393be8c02846075c5e8,0.0007350120797094702,-0.9988681866025859,0.04461971098115738,-0.01645864339676107,0.15709676565913136,0.1982218140161823,0.17587371702453736,0.08,0
08753490fc954393be8c02846075c5e8,1.0391491432792242e-05,-0.9999822280551292,-0.005673525648138055,0.001831549244847927,0.10632925548975487,0.21350450178435607,0.11377798932988235,0.08,0
08753490fc954393be8c02846075c5e8,0.5401886947836793,-0.5029580406447839,-0.6288350221335737,-0.2445319985542444,0.19157780653799086,0.12875871283164794,0.1198507333885677,0.051546543173767126,1
08753490fc954393be8c02846075c5e8,0.2931858992104242,-0.9352522880566241,-0.0073742656853374045,0.19821908685751413,0.2526971217438467,0.2605106810351677,0.11466238686884613,0.05054069877428975,1
08753490fc954393be8c02846075c5e8,0.5776924777249405,-0.7996268193304052,0.08256011798703401,-0.14160571282799844,0.14839875501829647,0.16515645355750475,0.15902269682790024,0.06703103868763016,1
08753490fc954393be8c02846075c5e8,0.09956531408797847,-0.7283133812103084,0.6684679950199031,-0.11312341320275356,0.0779350624657777,0.16745502644783447,0.07964811208447205,0.08,0
08753490fc954393be8c02846075c5e8,7.596616857816975e-05,-0.999583980997416,-0.02872052909371329,0.0026439309892915385,0.11141044348040403,0.14450858222455115,0.1233980107191446,0.08,0
08753490fc954393be8c02846075c5e8,0.013785293619875252,-0.9006734868199736,0.4333292134966184,-0.028688474162402108,0.07593046096162329,0.1879928205632319,0.11384958317460098,0.08,0
08753490fc954393be8c02846075c5e8,-0.12557508043940435,-0.8361460409991374,-0.4741247953463738,-0.2455532034648812,0.07097180395756192,0.07905896411678581,0.10520408496702864,0.08,0
08753490fc954393be8c02846075c5e8,-0.025411533124117692,0.6856181467994035,0.7271248295225041,-0.023905920929819482,0.2447860488070159,0.21395487002820665,0.05878508690707241,0.08,0
08753490fc954393be8c02846075c5e8,-0.31361379628458674,0.6232092873245919,0.6824218334255809,-0.218075702994196,0.13639863805768535,0.1698569781353329,0.07814110335694223,0.08,0
08753490fc954393be8c02846075c5e8,-0.08670417013748108,-0.8392506934686377,-0.19902434849042397,-0.4985278017334077,0.18848554017689748,0.2504703833661905,0.10975215432859778,0.08,0
08753490fc954393be8c02846075c5e8,-0.10868393880180499,-0.8732964048856567,0.315977108390143,0.35454147519538026,0.1810495147031137,0.20159092477748816,0.10914412963821132,0.08,0
08753490fc954393be8c02846075c5e8,0.5770656292677698,-0.7845422283407999,0.1969953704353955,0.11261250150345865,0.0623590253290883,0.1084911685028124,0.1333796060378312,0.05135047231074714,1
08753490fc954393be8c02846075c5e8,0.2270361931049803,-0.6856602583450576,-0.5617012589124649,0.403504984954014,0.1802755919943716,0.06859407169695941,0.10708094814869486,0.08,0
08753490fc954393be8c02846075c5e8,0.951046646786077,-0.309000739145634,0.003972277968672668,0.0036110735454315647,0.08850569347787142,0.194177833861524,0.13809244957924194,0.045424541164019484,1
08753490fc954393be8c02846075c5e8,0.9773228646703924,-0.010971565158012729,-0.2042468135707136,0.05479855925707853,0.2669309845285831,0.2427060232323197,0.10774079997849792,0.04645160927236311,1
08753490fc954393be8c02846075c5e8,0.4277825963481029,-0.556004918886516,0.6738272887416102,-0.23198570081538544,0.06583094972590982,0.2369718734510317,0.06322401582979563,0.08,0
08753490fc954393be8c02846075c5e8,-0.08713411411000674,-0.8373356020084436,-0.19923127699558826,-0.5015811340492475,0.10821246415559373,0.17735691406454385,0.12582384500333266,0.08,0
08753490fc954393be8c02846075c5e8,-0.012757572882300209,-0.9849559224042068,-0.15037040655170086,-0.08418916847497347,0.07563514344068162,0.06328991316622018,0.15123326723685834,0.08,0
08753490fc954393be8c02846075c5e8,-0.2123866214056792,-0.6808505395063511,-0.4664902964521954,-0.5231837814934006,0.11903462860242345,0.1954139493251436,0.10149491150893923,0.08,0
08753490fc954393be8c02846075c5e8,0.9863433106907776,-0.010049765857662207,0.0661716683760258,-0.15048982014108386,0.04171553223054277,0.0637162644969343,0.13175418569647587,0.05473776443503823,1
08753490fc954393be8c02846075c5e8,-0.1443533113985506,-0.7580427647064066,0.6035801577453483,0.20055992007537524,0.10474576970595206,0.14550185513685412,0.0966267856992881,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.923326786749433,-0.25964004133459656,-0.2280844371811452,-0.1674281437587366,0.20984020382247565,0.04716787875586825,0.13168074690759168,0.05630216207537787,1
a7af9be759f4496e8743d63f30395bd9,0.2188695004679041,-0.8953027075625931,-0.11414497928489688,-0.3708100960061237,0.10113195893016363,0.04822791565543319,0.09277602227344628,0.05290755517430465,1
a7af9be759f4496e8743d63f30395bd9,0.9003193826278529,0.01955336932431096,0.4318872709945366,0.050160344551853316,0.12409637794272325,0.15169550947303773,0.16869663744928184,0.04716035922883406,1
a7af9be759f4496e8743d63f30395bd9,0.03880277447236903,-0.9579548694352676,-0.23049834132742186,0.16639509447040046,0.19138544921478487,0.07589457912906182,0.0965872759483351,0.08,0
a7af9be759f4496e8743d63f30395bd9,-0.6601359828082479,-0.15637656797918995,0.7306092213028178,0.07731118247788378,0.2297706610516753,0.13266615593760334,0.15971372251546898,0.08,0
a7af9be759f4496e8743d63f30395bd9,-0.16281658824448575,-0.7861059446382691,0.5214182655073859,0.2892251627920182,0.2256003043822169,0.2520331737829231,0.09952615189126857,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.14456138151308048,-0.75454810951014,-0.6086877882298939,0.198137159234464,0.19321240776662435,0.1728720259558884,0.11054489828923973,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.9252903405688092,-0.26153028836776376,-0.23103996739340724,-0.14852685744734748,0.21048451695484466,0.060478047904270485,0.12063319240880288,0.060414265947977185,1
a7af9be759f4496e8743d63f30395bd9,-0.05601038258963551,-0.9318312297500332,-0.3144601105937197,-0.17224469556444755,0.11712764908246268,0.19571407480602432,0.1081180856431487,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.5953555414146356,-0.7531998317223708,-0.27852953315975915,0.02575057199529577,0.2257326637929357,0.07092028868694339,0.13413226146792614,0.0412597344828647,1
a7af9be759f4496e8743d63f30395bd9,-0.01809862584848591,-0.959451582312434,-0.068835413307286,-0.2727394119216703,0.16623182857245394,0.2227288197217688,0.1207832670312492,0.08,0
a7af9be759f4496e8743d63f30395bd9,-0.05348321131254788,-0.7514745946313721,0.6546495799504531,0.06212412737421628,0.13212251910306996,0.1944710249766367,0.08653951568171837,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.22224204249261745,-0.8974510557159002,-0.11075638440980212,-0.3645862044230335,0.08402757563129798,0.032212715667357936,0.0931710555998848,0.05352497474024232,1
a7af9be759f4496e8743d63f30395bd9,-0.06781307029816842,-0.9209415508471788,-0.2247792904588206,-0.3110342714248032,0.13608287883923442,0.06051826203616175,0.08894539755898967,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.8503493965049166,-0.2533311158915762,0.4522418008420674,-0.09059030387396244,0.09977913622371999,0.1465222410184357,0.13496793994934944,0.030132890151140568,1
a7af9be759f4496e8743d63f30395bd9,-0.1857081476699232,-0.7551799251945853,0.5387799984354897,0.3239319029641264,0.1756179625536408,0.20699756635000446,0.07779785431941474,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.23145154346015465,-0.9012048363629932,-0.08942132403878192,-0.3553362530801131,0.09948791210280812,0.03783641416650951,0.11449422736905646,0.052970127544220966,1
a7af9be759f4496e8743d63f30395bd9,0.4512030460259267,0.5385847521973083,0.6732277217102266,0.2304489329078076,0.19494816741859408,0.2104180480662725,0.06369364694364259,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.9039975710709612,0.026282728605385098,0.4211614761071776,0.06870677345125213,0.114982731951974,0.1454219810691469,0.15987154699648778,0.04722393748514588,1
a7af9be759f4496e8743d63f30395bd9,0.06274044729837612,-0.9218444071687982,-0.33848093429027426,0.17803702526831208,0.2077860483967347,0.11367301421663754,0.1378069117553387,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.30119521654912024,-0.9034051208606148,0.1178982813413412,-0.28149711257400983,0.13257390302979186,0.2356816913400728,0.1424272639302903,0.04757860033047109,1
a7af9be759f4496e8743d63f30395bd9,-0.02024194472946943,-0.9464364814850093,-0.06756725260786241,-0.3150919176412977,0.14805170883316374,0.2462793422733844,0.15853794030579565,0.08,0
a7af9be759f4496e8743d63f30395bd9,-0.04027008865224725,-0.9235745536678052,-0.3671979125827858,-0.10273293908041126,0.09366366189036024,0.12021714789263058,0.08269658850862427,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.219656727367566,-0.8918555316630563,-0.0925067245302576,-0.3844309283614693,0.12931776795720415,0.053502763998117264,0.11219759759400054,0.05322980680773788,1
a7af9be759f4496e8743d63f30395bd9,-0.04363767300724762,-0.9182565036229682,-0.3786003766581532,-0.1075290744075245,0.10857639199572756,0.11768012744879085,0.06485773516482524,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.12692905253621145,-0.7107023667097982,-0.6770359866425963,0.14287559051929571,0.2141376447773948,0.17797964785341835,0.09355640014560586,0.08,0
a7af9be759f4496e8743d63f30395bd9,0.9239263920309572,-0.2591543808647285,-0.2364263600647708,-0.1526486333178275,0.2084425950684556,0.04528807451904223,0.10652910183269844,0.055928701210544315,1
a7af9be759f4496e8743d63f30395bd9,0.5530316330104015,-0.798852634106527,0.037816269990040265,-0.2335817021835237,0.13794891097959666,0.07738661689712555,0.14229852082935515,0.04573433665205713,1
a7af9be759f4496e8743d63f30395bd9,0.6306944369442652,-0.35794032256774955,-0.472577697129123,-0.5007729753728597,0.18229540815085798,0.0872579952376267,0.15811269724391935,0.026314471047607736,1
a7af9be759f4496e8743d63f30395bd9,0.6799729006038475,-0.05609761635524307,0.7305535156261391,-0.027954833033642115,0.05945126357087487,0.18086403367775797,0.07043182584796821,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.8889455385118076,-0.21440311629805064,-0.2905501249151442,-0.2817583329618329,0.2173306115749968,0.10267247956816952,0.11857144720736368,0.021357203536626825,1
d55f27d56c0d4eb89c51bb96048b947e,-0.036944065689333096,-0.9240097915096759,0.10830184083364734,0.3648448334246092,0.21594752783140628,0.16248094441662822,0.1003722115904496,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,-0.18812832308611954,0.669346304462447,0.2159979384658369,0.6855130555531226,0.048456651485534206,0.03538216177790414,0.10464444912321567,0.05011377799005731,1
d55f27d56c0d4eb89c51bb96048b947e,0.20537085566945915,-0.7019286939998042,0.6139836961212837,-0.2968887688656659,0.039519318057589986,0.10364207762775994,0.06062528718818683,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.5876627435452414,-0.8089062873253288,0.013341464803031076,0.012046721186367407,0.07880252062798514,0.08174287120106198,0.15833460256086013,0.04525084828144474,1
d55f27d56c0d4eb89c51bb96048b947e,0.8090076794417022,-0.5877848917736662,-0.002144156582914968,0.0033012421177213308,0.06892881222491076,0.06881862519258422,0.16891156542259264,0.04905482664104513,1
d55f27d56c0d4eb89c51bb96048b947e,0.8090152491402128,-0.5877855198534616,0.00013734109853413614,-0.0015781148937101493,0.058675758983797024,0.06116451689451485,0.18021691725156544,0.05124832324512669,1
d55f27d56c0d4eb89c51bb96048b947e,0.3208745912448965,-0.730276129597106,-0.24139518409098645,-0.5526885527417501,0.028274180447973637,0.02759195191211607,0.10834894882933284,0.047027452916581836,1
d55f27d56c0d4eb89c51bb96048b947e,-0.0003673610340415096,-0.9925046814184976,0.0030296836408694443,0.12216850422786453,0.1788421656843392,0.14152285975974846,0.12343286572020952,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.4826883521550333,-0.511341784811936,0.621642958696344,0.3451109469467145,0.06040269514040645,0.09959408994383886,0.12859991360278045,0.05522347183691863,1
d55f27d56c0d4eb89c51bb96048b947e,-0.025222003531682274,-0.9244204010203728,-0.07265654837723666,-0.37353955438893854,0.16475870415752095,0.12350681453961447,0.09024380741401952,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.2048260658097265,-0.6953864742649097,0.6271159632803049,-0.2849728105861029,0.10567655806790227,0.18233702984527728,0.07517449631885915,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.6895805037026602,-0.22991762761283746,0.6281960038687,0.2774642213862293,0.0396810971802752,0.08678802943872026,0.10713891877499912,0.05009168851515848,1
d55f27d56c0d4eb89c51bb96048b947e,0.2381875940959048,-0.8904401242072532,0.025309046201244745,0.3869657703220781,0.225801125347196,0.1528744271488296,0.10337778413477727,0.05166353781716261,1
d55f27d56c0d4eb89c51bb96048b947e,0.1994864295804104,-0.7014512340895336,0.6259570933823919,-0.2763133146480604,0.04173682390789517,0.09404218459906552,0.06994979634384749,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,-0.033554949582130435,-0.9242685704593141,0.09785212411282138,0.3674597077588858,0.2292600607763781,0.1689998553916859,0.1025977169982252,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.1520136221298857,-0.7620539352460366,-0.0055471012619238425,0.62939247543212,0.12573928883050314,0.0700688194939189,0.12592460199050234,0.047986558357991135,1
d55f27d56c0d4eb89c51bb96048b947e,0.8090169896619424,-0.5877852524527125,-1.5536459219071445e-05,-8.482952242275741e-05,0.058748202648595774,0.07124625222269221,0.16860215367527398,0.05053609759702587,1
d55f27d56c0d4eb89c51bb96048b947e,0.3090178715758105,-0.9510315138929226,-0.0032904710333868147,0.006015598862128435,0.14685489018490244,0.13613594843572746,0.1241123199197376,0.04579695931998274,1
d55f27d56c0d4eb89c51bb96048b947e,0.12235569572449598,-0.7594626418421275,0.6183426480341563,-0.1609283970965301,0.17800588029514716,0.1856002764321312,0.0875727535217074,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.17367759801122612,-0.6588336559868109,0.717448613946934,-0.14505789200773156,0.19002911029132405,0.17659654664900387,0.07564542188026281,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.1605484298624572,-0.6820144240476765,0.4320750853847956,0.5677954276403935,0.0844667124675534,0.09328543451325796,0.12858669477387774,0.05696471213492268,1
d55f27d56c0d4eb89c51bb96048b947e,0.3089782630044859,-0.9510350119969608,0.004922604923501136,0.0063723549366148215,0.1040094469551541,0.13413010888510796,0.10845728281333583,0.04782261961508087,1
d55f27d56c0d4eb89c51bb96048b947e,0.9342479701273516,-0.04635065166012058,-0.3193734424892232,0.15176610832523815,0.21449322695917106,0.16866899507935135,0.1106573498912234,0.053754163025872326,1
d55f27d56c0d4eb89c51bb96048b947e,0.713000270808095,-0.2785427846840705,0.5904267946580434,0.2558138602145231,0.04708239810468689,0.08974803428181917,0.1433559336846582,0.048676512678982736,1
d55f27d56c0d4eb89c51bb96048b947e,0.04863768812104997,-0.7321778031951566,0.6772974188937018,-0.05308715628552424,0.19194600520954566,0.18138774028349275,0.08721591224253726,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.8090155428061239,-0.5877853891675116,-0.0005804473153214144,0.0013604632387488756,0.06630257753699746,0.07878145980781323,0.16526674902378974,0.04802669308549205,1
d55f27d56c0d4eb89c51bb96048b947e,0.951002722075926,-0.309034972689077,-0.0009719319314438246,0.009500716160431242,0.0862967051825792,0.05635567983531519,0.1506927323238858,0.044664898803749936,1
d55f27d56c0d4eb89c51bb96048b947e,0.09248885022355972,-0.7179596385614394,0.6825054790200511,-0.1008267875550047,0.06476459691375988,0.08303696445182107,0.10607015951692657,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,-0.06153853628677133,-0.9142568944119962,-0.18256922448607307,-0.35639278590112844,0.16072721157961284,0.11565480907940955,0.09021462197983382,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.33867102692031176,-0.7408548749724922,-0.20249739445541026,-0.5435354588184697,0.030265895797596955,0.02026589579759696,0.12469819378171294,0.04366836778405486,1
d55f27d56c0d4eb89c51bb96048b947e,0.20767650815584346,-0.6844745234448665,0.640607339971558,-0.2792621182503699,0.02694087973694612,0.12190846308841813,0.13489161337357272,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.2532474132876315,-0.8894145162420314,-0.019252967253689874,0.3800485353385869,0.2237265957103764,0.16085954612359826,0.10386059238294744,0.0540908314047684,1
d55f27d56c0d4eb89c51bb96048b947e,-0.03681636236947454,-0.9243248241326162,0.1081113021062024,0.36411553291639337,0.2056985529763535,0.16759187241784768,0.08926689340429103,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,-0.04761518131953283,-0.9208858982380854,-0.1406081232194926,-0.3604598627015697,0.1828045956094836,0.14771720410853584,0.07714187383937937,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,-0.6678585239688373,-0.2234298764402908,0.7013627521199546,0.1101561265421301,0.1027196590785289,0.06547697543128078,0.08116599339406501,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,-0.6875597493984233,-0.03688897105721715,0.7117385421578628,0.13902892658909954,0.1091224237102372,0.061496292693644074,0.11040810945442107,0.05442230300358967,1
d55f27d56c0d4eb89c51bb96048b947e,0.59733704646238,-0.316556495620178,0.6922233322483965,0.2526010615480441,0.05090871727190077,0.09358378876967786,0.12773952522480275,0.05209348777934277,1
d55f27d56c0d4eb89c51bb96048b947e,0.6999670143084684,-0.2562080216975373,0.603156102518409,0.28391256487292915,0.0301249442797664,0.10850636068478532,0.14290642783832186,0.04422571502918493,1
d55f27d56c0d4eb89c51bb96048b947e,0.4162396477946945,-0.5940822894446176,0.5490612551544637,0.4151415747190293,0.07147189494376513,0.0938225830945618,0.1065712910531102,0.0571292379971165,1
d55f27d56c0d4eb89c51bb96048b947e,0.3089781829855112,-0.9509769017086652,0.0031964129507325327,-0.01285292961966316,0.05806553546178325,0.051201733724344285,0.17041035972843135,0.04545051062980808,1
d55f27d56c0d4eb89c51bb96048b947e,0.2517126307040789,-0.8965587587035675,0.003062666837483339,0.3644362273536933,0.2317577865278581,0.15203892755114148,0.10185040953536224,0.053651074159188974,1
d55f27d56c0d4eb89c51bb96048b947e,0.2519601052002811,-0.9028800375973399,-0.021219803059799498,-0.34766861096997576,0.1620774788406162,0.14615659077144966,0.12643012525050976,0.04894400101085472,1
d55f27d56c0d4eb89c51bb96048b947e,0.6614913486465065,-0.2438999647722377,0.6792063256823415,0.2040116908488837,0.04301976691513973,0.08636908904578,0.10367543377037046,0.04994546272737396,1
d55f27d56c0d4eb89c51bb96048b947e,-0.022699295979571942,-0.9406036850777336,-0.07254950676235586,-0.3308867157332833,0.14903367205893733,0.12075428968093625,0.07525394749134462,0.08,0
d55f27d56c0d4eb89c51bb96048b947e,0.9999656866760898,-2.8168520695943714e-05,0.007341946026664556,-0.0038367310946291725,0.05117477966114328,0.06371069428910324,0.1496332467620887,0.04451538130491267,1
1ea80417d5eb437f99eec056a7ebd4b2,0.10010049799962904,0.6903450061448421,0.7103578872189302,0.09378344660419527,0.08477198797800369,0.13612247948964384,0.08511752097542834,0.08,0
1ea80417d5eb437f99eec056a7ebd4b2,0.017522481213653802,-0.780797196283569,0.6241529984145945,-0.02194847370333616,0.2436421651312127,0.1693917876869212,0.08058837328031081,0.08,0
1ea80417d5eb437f99eec056a7ebd4b2,0.13580201809592946,-0.8401692959025012,0.41015179948520136,-0.32779394058282946,0.07627658978329425,0.1511610128672506,0.09986366133528288,0.08,0
1ea80417d5eb437f99eec056a7ebd4b2,0.1746025900891208,-0.7751985103921389,-0.4264503922948278,0.4321125639594002,0.1277022532510225,0.08403531026445704,0.0798907725976731,0.08,0
1ea80417d5eb437f99eec056a7ebd4b2,0.3085746672882823,-0.9505688167034322,0.002796464253929714,-0.03453663571686242,0.1917002274610405,0.12288672656394765,0.13508244167643074,0.02679096721045198,1
1ea80417d5eb437f99eec056a7ebd4b2,0.031958595078333873,-0.965792294761373,-0.15993942008259734,0.20160176954536574,0.1418803483292882,0.0993563127837245,0.11877742741842448,0.08,0
1ea80417d5eb437f99eec056a7ebd4b2,0.8924698945065169,-0.2282060186047015,0.3839060489391529,0.06352673500224881,0.03148076798745344,0.19001212718200025,0.09631651147739356,0.04499312298680235,1
1ea80417d5eb437f99eec056a7ebd4b2,0.0217181619093642,-0.9767136525363042,-0.1281050103252725,0.1707274691490294,0.12203302811669965,0.09001061073575893,0.1052461810423614,0.08,0
1ea80417d5eb437f99eec056a7ebd4b2,0.9999460336297968,1.7805092258625408e-05,0.0017382729358810926,0.010242456649471751,0.1061310557797652,0.19695078150895687,0.1333719159368681,0.05389742929914208,1
1ea80417d5eb437f99eec056a7ebd4b2,-0.00026166781863085433,-0.9993524596878584,-0.007437437781083207,-0.035203371500934034,0.255806385524046,0.12562890587951198,0.1270240975846938,0.08,0
1ea80417d5eb437f99eec056a7ebd4b2,0.9510509857028432,-0.30901940116239857,0.0006833504932398044,-0.002926658672748347,0.11615449197936024,0.1960919419651026,0.12987269484343872,0.060963432943167084,1
1ea80417d5eb437f99eec056a7ebd4b2,0.9999802933574704,1.0312672770091145e-05,0.001706958520842367,0.006041447091898899,0.10121185038725017,0.20138501779942247,0.11032641129047996,0.05449389938428381,1
1ea80417d5eb437f99eec056a7ebd4b2,0.012686101882690742,-0.986254181718797,0.09443363907513187,-0.13499644318364815,0.09602646811653537,0.10140212249598617,0.09190779702361,0.08,0
1ea80417d5eb437f99eec056a7ebd4b2,-0.3501018882331836,-0.5941979227761547,0.6893605482996754,0.22167438027889808,0.14552055777826695,0.14369355655875593,0.06125414092724633,0.08,0
